,Portfolio_Value,Daily_Return
2022-12-22,101847.52352111429,-0.028416053346917148
2022-12-23,101715.28586833029,-0.0012983884949991698
2022-12-27,99060.8574773101,-0.02609665173095368
2022-12-28,98417.93027433917,-0.006490224487691211
2022-12-29,101211.8791303942,0.028388616263997073
2022-12-30,101387.57674570597,0.0017359386746039094
2023-01-03,97658.44502156744,-0.03678095328672969
2023-01-04,99192.862124731,0.015712077975690433
2023-01-05,97737.4644474274,-0.014672403297260408
2023-01-06,101975.73601972409,0.04336383797409056
2023-01-09,102496.21898609369,0.005103988327859809
2023-01-10,102304.76240033659,-0.0018679380337246478
2023-01-11,103749.9979496543,0.014126767077198645
2023-01-12,103586.10826460426,-0.0015796596461578273
2023-01-13,103554.04071888501,-0.0003095738053729307
2023-01-17,105443.84290775708,0.018249429725318622
2023-01-18,103867.65623959244,-0.014948114794559377
2023-01-19,102543.45664683614,-0.012748911843180012
2023-01-20,104715.01014990227,0.02117690951793292
2023-01-23,107678.36306983564,0.028299218189362145
2023-01-24,108220.00690374718,0.005030201225851184
2023-01-25,108326.67596253926,0.0009856685639185957
2023-01-26,111612.68846635355,0.030334287234573987
2023-01-27,114235.47749941723,0.023499022101365587
2023-01-30,111945.1261392641,-0.020049387548319357
2023-01-31,113718.55024643321,0.015841905479322762
2023-02-01,116310.0128580166,0.022788389457723348
2023-02-02,118470.10789874634,0.01857187517782013
2023-02-03,117297.72277054406,-0.009896041701964875
2023-02-06,118299.48726680833,0.0085403575841273
2023-02-07,120067.5290099795,0.014945472579974984
2023-02-08,119394.41782183251,-0.005606105111824601
2023-02-09,119815.34818529831,0.003525544754478638
2023-02-10,118759.95143078081,-0.008808527208762042
2023-02-13,120064.22085779085,0.010982401148675236
2023-02-14,121566.12865106306,0.012509203679013915
2023-02-15,122591.38150857434,0.008433704921657093
2023-02-16,119839.98498337231,-0.02244363748368055
2023-02-17,120278.15862046096,0.0036563225299924397
2023-02-21,117659.15319973846,-0.021774571965196145
2023-02-22,117537.90066888474,-0.0010305405704209127
2023-02-23,118120.00698235827,0.004952498812390572
2023-02-24,116489.88922325936,-0.013800522034699747
2023-02-27,118078.41715039282,0.01363661634263347
2023-02-28,117689.0618644677,-0.0032974297532224694
2023-03-01,116460.60378323909,-0.010438166995020539
2023-03-02,116525.5719283411,0.0005578551286145022
2023-03-03,118559.18958242901,0.017452114762745153
2023-03-06,118672.89745020763,0.0009590810141254739
2023-03-07,117367.22608440835,-0.011002270896327705
2023-03-08,116985.55464963069,-0.0032519421946903826
2023-03-09,114839.65553916903,-0.018343282782977612
2023-03-10,113914.83297158232,-0.008053163893993843
2023-03-13,114864.77718088866,0.008339073889906158
2023-03-14,117697.24253577554,0.024659128972377077
2023-03-15,118120.28264653828,0.003594307747984549
2023-03-16,120016.1825284134,0.016050587074434765
2023-03-17,119368.89622579269,-0.005393325208185607
2023-03-20,120094.44673550449,0.006078220815072123
2023-03-21,122154.15095418468,0.017150703256216884
2023-03-22,120630.81828156242,-0.012470576404674173
2023-03-23,121453.77620806357,0.006822120070347904
2023-03-24,122213.0678801791,0.006251692584796899
2023-03-27,121622.70994498298,-0.004830563093096596
2023-03-28,120779.96773524254,-0.00692915171945825
2023-03-29,122243.53386157831,0.012117623094121078
2023-03-30,123103.11236975387,0.0070316889656421916
2023-03-31,125779.9196268559,0.02174443200966323
2023-04-03,124219.97141573808,-0.012402203910971066
2023-04-04,123571.12515110185,-0.005223365109823597
2023-04-05,122423.80280821426,-0.0092847122779262
2023-04-06,122287.14649201253,-0.001116256096176005
2023-04-10,122456.84954622247,0.001387742367682221
2023-04-11,122178.72200133713,-0.002271228975071393
2023-04-12,120722.84676953976,-0.011915947457540432
2023-04-13,122937.76311872812,0.018347118283390574
2023-04-14,121878.26962017853,-0.008618128975767725
2023-04-17,122937.18032424392,0.00868826499888269
2023-04-18,122934.08526962745,-2.5175903728302373e-05
2023-04-19,122471.7509778233,-0.0037608307800893748
2023-04-20,120381.19927687358,-0.017069664508416092
2023-04-21,120702.9652511393,0.0026728922472824437
2023-04-24,120311.91894318379,-0.0032397406902298976
2023-04-25,119174.51811754837,-0.009453766805702158
2023-04-26,119100.92417605328,-0.0006175308501983109
2023-04-27,121410.97364752344,0.019395730868179407
2023-04-28,122794.80263424534,0.011397890529561085
2023-05-01,122368.74323770717,-0.0034696859101376767
2023-05-02,121211.56620687452,-0.009456475568967582
2023-05-03,121062.89044317394,-0.0012265806667892231
2023-05-04,120906.19639457087,-0.0012943194072886576
2023-05-05,123446.93527359019,0.021014132896280603
2023-05-08,123631.33426422263,0.0014937510617315966
2023-05-09,123132.8747412755,-0.0040318219156467725
2023-05-10,124163.50427641554,0.00837005988291575
2023-05-11,125614.57472491391,0.011686771060101143
2023-05-12,124614.64227120973,-0.00796032192835867
2023-05-15,125230.055266392,0.0049385287632803376
2023-05-16,125702.8786921496,0.0037756385617797373
2023-05-17,128113.16936177375,0.019174506540355643
2023-05-18,130337.77797359787,0.017364402292961302
2023-05-19,130475.11308497668,0.0010536861492807187
2023-05-22,130890.36127036488,0.003182585364902169
2023-05-23,130523.36023966283,-0.0028038812571079545
2023-05-24,130350.34482188472,-0.0013255513607710603
2023-05-25,132283.94220729024,0.014833849408282475
2023-05-26,138701.40403757745,0.0485127803360364
2023-05-30,139639.43155159225,0.006762927315145606
2023-05-31,140284.53826374855,0.004619803339130169
2023-06-01,143731.16553054718,0.024568832099790414
2023-06-02,144946.01976760884,0.00845226734631497
2023-06-05,145459.90824184788,0.003545378307475833
2023-06-06,145430.39932155918,-0.00020286634747257448
2023-06-07,142699.606748876,-0.018777316059245423
2023-06-08,145927.96659156904,0.02262346698946658
2023-06-09,147198.79976103723,0.008708633438476387
2023-06-12,149747.6094008909,0.01731542406589881
2023-06-13,151972.1848147835,0.014855498680697979
2023-06-14,153652.679282332,0.011057908192848577
2023-06-15,154847.5127223781,0.007776196585876783
2023-06-16,155006.48856751327,0.0010266606310958878
2023-06-20,157789.40226391307,0.017953530346490568
2023-06-21,154999.64414451394,-0.01768026292876812
2023-06-22,157599.30866301936,0.016772067657662638
2023-06-23,156059.4167866844,-0.009770930401906597
2023-06-26,151212.13258235532,-0.03106050441643493
2023-06-27,154876.0081101482,0.024230036738602266
2023-06-28,154418.42177645682,-0.0029545333668849153
2023-06-29,153699.08975053526,-0.004658330383423448
2023-06-30,156733.63722265125,0.019743431643227494
2023-07-03,156896.54399303682,0.0010393861411778006
2023-07-05,157951.08047946973,0.006721221893069163
2023-07-06,156830.35490213946,-0.007095396713515645
2023-07-07,156007.70486718317,-0.005245477098292751
2023-07-10,155841.28088048316,-0.001066767739719521
2023-07-11,156957.53977415944,0.007162793371368203
2023-07-12,160078.29072335525,0.019882771822788217
2023-07-13,163658.26534872942,0.02236389837245949
2023-07-14,163535.2864602079,-0.0007514370768837208
2023-07-17,164088.33528290995,0.003381831742084928
2023-07-18,164618.48147074095,0.0032308584697195776
2023-07-19,165728.312641842,0.006741838226094355
2023-07-20,162606.29097842373,-0.018838191336475685
2023-07-21,161063.45946457444,-0.009488141599970513
2023-07-24,161175.54340933013,0.0006958992755297545
2023-07-25,162491.57764171052,0.008165222865345666
2023-07-26,162633.02252725934,0.0008704751815549198
2023-07-27,163639.98767850746,0.006191640145403565
2023-07-28,167098.18839149326,0.021132980771056565
2023-07-31,166090.6449810894,-0.00602964891542277
2023-08-01,165460.6142131903,-0.003793294727531627
2023-08-02,161598.80648954163,-0.02333974004637056
2023-08-03,161653.06672782588,0.00033577128113109183
2023-08-04,163671.51700191922,0.012486309817380638
2023-08-07,166727.1004035807,0.0186689990881288
2023-08-08,164756.65598530776,-0.011818381136019764
2023-08-09,161406.22622181842,-0.0203356261600024
2023-08-10,161469.7346214857,0.00039346932986348296
2023-08-11,159852.36232862837,-0.010016566241647441
2023-08-14,163465.14098248928,0.02260072107307161
2023-08-15,161687.66977252267,-0.010873701874805276
2023-08-16,159628.40494784713,-0.01273606594474832
2023-08-17,158084.84078237286,-0.009669733691685911
2023-08-18,157022.10770740084,-0.006722548915585325
2023-08-21,160789.00270134528,0.023989583689475083
2023-08-22,159474.44579570182,-0.008175664277768991
2023-08-23,162776.07489907488,0.020703185936151367
